Lead ID,Contact ID,Brand,INN,Person Name,Person Role,Contact Value,Contact Channel,Contact Type,Contact Source,Source URL,Is LPR,Reliability,Date Checked,Notes,Run ID,Campaign ID
N5K-0262,N5K-0262-C01,Орион-Металл,7719697390,,Корпоративный маршрут,+7 (499) 707-20-60,Phone,Corporate,Орион-Металл official website,https://orionmetall.ru/contact,NO,HIGH,2026-08-16,Официальный многоканальный телефон компании,N5K-20260816-246,new_5000
N5K-0262,N5K-0262-C02,Орион-Металл,7719697390,,Корпоративный маршрут,info@gk-orionmetall.ru,Email,Corporate,Орион-Металл official website,https://orionmetall.ru/contact,NO,HIGH,2026-08-16,Официальный резервный корпоративный email,N5K-20260816-246,new_5000
N5K-0262,N5K-0262-C03,Орион-Металл,7719697390,,Корпоративный маршрут,https://hh.ru/vacancy/129985624,HeadHunter,Employer route,HeadHunter,https://hh.ru/vacancy/129985624,NO,HIGH,2026-08-16,Маршрут через работодателя к коммерческому блоку,N5K-20260816-246,new_5000
N5K-0263,N5K-0263-C01,CARP,7842224364,,Корпоративный маршрут,+7 999 021-99-90,Phone,Corporate,CARP official website,https://carp-auto.ru/,NO,HIGH,2026-08-16,Официальный телефон компании,N5K-20260816-247,new_5000
N5K-0263,N5K-0263-C02,CARP,7842224364,,Корпоративный маршрут,9990219990@inbox.ru,Email,Corporate,CARP official website,https://carp-auto.ru/,NO,HIGH,2026-08-16,Официальный email компании,N5K-20260816-247,new_5000
N5K-0263,N5K-0263-C03,CARP,7842224364,,Корпоративный маршрут,https://hh.ru/vacancy/130251826,HeadHunter,Employer route,HeadHunter,https://hh.ru/vacancy/130251826,NO,HIGH,2026-08-16,Маршрут через работодателя к коммерческому блоку,N5K-20260816-247,new_5000
N5K-0264,N5K-0264-C01,ФранчБрокер,1655497346,,Корпоративный маршрут,8-800-444-29-28,Phone,Corporate,ФранчБрокер official website,https://franch-broker.ru/contacts.html,NO,HIGH,2026-08-16,Официальный федеральный телефон,N5K-20260816-247,new_5000
N5K-0264,N5K-0264-C02,ФранчБрокер,1655497346,,Корпоративный маршрут,franchbroker.org@gmail.com,Email,Corporate,ФранчБрокер official website,https://franch-broker.ru/contacts.html,NO,HIGH,2026-08-16,"Официальный email, опубликованный на сайте",N5K-20260816-247,new_5000
N5K-0264,N5K-0264-C03,ФранчБрокер,1655497346,,Корпоративный маршрут,https://krasnodar.hh.ru/vacancy/130087936,HeadHunter,Employer route,HeadHunter,https://krasnodar.hh.ru/vacancy/130087936,NO,HIGH,2026-08-16,Маршрут через работодателя к коммерческому блоку,N5K-20260816-247,new_5000
N5K-0265,N5K-0265-C01,Self / Сэлф_,7706432164,,Корпоративный маршрут,+7 (495) 136-62-71,Phone,Corporate,Self official website,https://self.team/ru/who-we-are,NO,HIGH,2026-08-16,Официальный московский телефон компании,N5K-20260816-248,new_5000
N5K-0265,N5K-0265-C02,Self / Сэлф_,7706432164,,Корпоративный маршрут,weloveyou@self.team,Email,Corporate,Self official website,https://self.team/ru/who-we-are,NO,HIGH,2026-08-16,Официальный email компании,N5K-20260816-248,new_5000
N5K-0265,N5K-0265-C03,Self / Сэлф_,7706432164,,Корпоративный маршрут,https://hh.ru/vacancy/129518801,HeadHunter,Employer route,HeadHunter,https://hh.ru/vacancy/129518801,NO,HIGH,2026-08-16,Маршрут через прямого работодателя к коммерческому блоку,N5K-20260816-248,new_5000
N5K-0266,N5K-0266-C01,Студия345 / продюсерский центр ГРАНД,6658485482,,Корпоративный маршрут,https://hh.ru/employer/12545228,HeadHunter,Employer route,HeadHunter direct employer profile,https://hh.ru/employer/12545228,NO,HIGH,2026-08-16,Профиль прямого работодателя ООО Студия345; указывает официальный сайт grand-production.ru,N5K-20260816-249,new_5000
N5K-0266,N5K-0266-C02,Студия345 / продюсерский центр ГРАНД,6658485482,,Корпоративный маршрут,https://hh.ru/vacancy/129749162,HeadHunter,Employer route,HeadHunter,https://hh.ru/vacancy/129749162,NO,HIGH,2026-08-16,Прямая вакансия работодателя по корпоративным B2B-продажам,N5K-20260816-249,new_5000
N5K-0266,N5K-0266-C03,Студия345 / продюсерский центр ГРАНД,6658485482,,Корпоративный маршрут,https://grand-production.ru/,Website,Corporate,Website listed by direct employer on HeadHunter,https://hh.ru/employer/12545228,NO,HIGH,2026-08-16,"Официальный сайт, указанный в профиле прямого работодателя",N5K-20260816-249,new_5000
N5K-0267,N5K-0267-C01,Botamin,9703190552,,Корпоративный маршрут,+7 (977) 090-95-85,Phone,Corporate,Official Botamin website,https://botamin.ru/,NO,HIGH,2026-08-16,Официальный корпоративный телефон ООО АИ ЛАБ / Botamin,N5K-20260816-250,new_5000
N5K-0267,N5K-0267-C02,Botamin,9703190552,,Корпоративный маршрут,https://botamin.ru/,Website,Corporate,Official Botamin website,https://botamin.ru/,NO,HIGH,2026-08-16,Официальный сайт и форма обращения,N5K-20260816-250,new_5000
N5K-0267,N5K-0267-C03,Botamin,9703190552,,Корпоративный маршрут,https://hh.ru/vacancies/rukovoditel_menedzher_proekta/za_poslednie_tri_dnya,HeadHunter,Employer signal route,HeadHunter current search result,https://hh.ru/vacancies/rukovoditel_menedzher_proekta/za_poslednie_tri_dnya,NO,HIGH,2026-08-16,Текущий сигнал вакансии Head of Sales in B2B Salestech у ООО АИ Лаб,N5K-20260816-250,new_5000
N5K-0268,N5K-0268-C01,ALLIO,7838106248,,Корпоративный маршрут,+7 (812) 642-71-37,Phone,Corporate,Official ALLIO website,https://allio.ru/contacts,NO,HIGH,2026-08-16,Официальный sales-телефон,N5K-20260816-251,new_5000
N5K-0268,N5K-0268-C02,ALLIO,7838106248,,Корпоративный маршрут,sales@allio.ru,Email,Corporate,Official ALLIO website,https://allio.ru/contacts,NO,HIGH,2026-08-16,Официальный sales-email,N5K-20260816-251,new_5000
N5K-0268,N5K-0268-C03,ALLIO,7838106248,,Корпоративный маршрут,https://spb.hh.ru/vacancy/128473660,HeadHunter,Employer signal route,HeadHunter,https://spb.hh.ru/vacancy/128473660,NO,HIGH,2026-08-16,Прямой сигнал работодателя на построение B2B sales system,N5K-20260816-251,new_5000
N5K-0269,N5K-0269-C01,UNIOR / Униор Профешнл Тулз,7810030006,,Корпоративный маршрут,+7 (812) 449-83-50,Phone,Corporate,Official UNIOR website,https://www.unior.ru/contacts/,NO,HIGH,2026-08-16,Официальный телефон головного офиса,N5K-20260816-251,new_5000
N5K-0269,N5K-0269-C02,UNIOR / Униор Профешнл Тулз,7810030006,,Корпоративный маршрут,unior@unior.ru,Email,Corporate,Official UNIOR website,https://www.unior.ru/contacts/,NO,HIGH,2026-08-16,Официальный корпоративный email,N5K-20260816-251,new_5000
N5K-0269,N5K-0269-C03,UNIOR / Униор Профешнл Тулз,7810030006,,Корпоративный маршрут,https://spb.hh.ru/vacancy/130142365,HeadHunter,Employer signal route,HeadHunter,https://spb.hh.ru/vacancy/130142365,NO,HIGH,2026-08-16,Вакансия руководителя продаж и бизнес-процессов,N5K-20260816-251,new_5000
N5K-0270,N5K-0270-C01,Климатическая Компания ОЗОН,8603117395,,Корпоративный маршрут,+7 (3466) 31-60-10,Phone,Corporate,Official Ozon plant website,https://zavod.ozon-air.ru/,NO,HIGH,2026-08-16,Официальный корпоративный телефон,N5K-20260816-251,new_5000
N5K-0270,N5K-0270-C02,Климатическая Компания ОЗОН,8603117395,,Корпоративный маршрут,https://zavod.ozon-air.ru/,Website,Corporate,Official Ozon plant website,https://zavod.ozon-air.ru/,NO,HIGH,2026-08-16,Официальный сайт производителя,N5K-20260816-251,new_5000
N5K-0270,N5K-0270-C03,Климатическая Компания ОЗОН,8603117395,,Корпоративный маршрут,https://hh.ru/vacancy/129582718,HeadHunter,Employer signal route,HeadHunter,https://hh.ru/vacancy/129582718,NO,HIGH,2026-08-16,Вакансия руководителя удаленного B2B-отдела,N5K-20260816-251,new_5000
N5K-0271,N5K-0271-C01,НПО ГЕОН,5259152137,Фёдоров Георгий Станиславович,Директор / единственный учредитель,gfedorov@geonplast.ru,Email,Named owner-CEO route,Public registry-linked company contact source,https://e-ecolog.ru/email/gfedorov%40geonplast.ru,YES,HIGH,2026-08-16,Публичный email связан одновременно с ООО НПО ГЕОН и директором/учредителем Георгием Фёдоровым,N5K-20260816-252,new_5000
N5K-0271,N5K-0271-C02,НПО ГЕОН,5259152137,,Корпоративный маршрут,https://dreamjob.ru/employers/5783776/vakansii/131049917,Employer vacancy,Employer signal route,DreamJob vacancy mirror,https://dreamjob.ru/employers/5783776/vakansii/131049917,NO,HIGH,2026-08-16,Актуальный публичный маршрут через вакансию компании,N5K-20260816-252,new_5000
N5K-0272,N5K-0272-C01,Золотая Усадьба,0274948414,,Корпоративный маршрут,+7 (347) 299-00-14,Phone,Official corporate route,Official brand website,https://золотаяусадьба.рф/contacts/,NO,HIGH,2026-08-16,Официальный телефон компании; просить соединить с директором и единственным учредителем Рустамом Букомбаевым,N5K-20260816-253,new_5000
N5K-0272,N5K-0272-C02,Золотая Усадьба,0274948414,,Корпоративный маршрут,info@usadbaufa.ru,Email,Official corporate route,Official brand website,https://золотаяусадьба.рф/contacts/,NO,HIGH,2026-08-16,Официальный email бренда; маршрут передачи сообщения директору/собственнику,N5K-20260816-253,new_5000
N5K-0272,N5K-0272-C03,Золотая Усадьба,0274948414,,Корпоративный маршрут,https://ufa.hh.ru/vacancy/130226633,Employer vacancy,Employer signal route,HeadHunter,https://ufa.hh.ru/vacancy/130226633,NO,HIGH,2026-08-16,Актуальный публичный маршрут через вакансию компании,N5K-20260816-253,new_5000
N5K-0273,N5K-0273-C01,Prosche.AI / Платформа Проще,9707030870,,Корпоративный маршрут,+7 (499) 130-10-64,Phone,Official corporate route,Official Prosche.AI website,https://prosche.ai/,NO,HIGH,2026-08-16,Официальный телефон компании; просить передать сообщение генеральному директору и совладельцу Сергею Голубу,N5K-20260816-254,new_5000
N5K-0273,N5K-0273-C02,Prosche.AI / Платформа Проще,9707030870,,Корпоративный маршрут,support@prosche.ai,Email,Official corporate route,Official Prosche.AI website,https://prosche.ai/,NO,HIGH,2026-08-16,Официальный email компании; корпоративный маршрут передачи сообщения CEO/совладельцу,N5K-20260816-254,new_5000
N5K-0273,N5K-0273-C03,Prosche.AI / Платформа Проще,9707030870,,Корпоративный маршрут,https://spb.hh.ru/vacancies/agent,Employer vacancy,Employer signal route,HeadHunter,https://spb.hh.ru/vacancies/agent,NO,HIGH,2026-08-16,Свежая индексируемая вакансия руководителя бизнес-направления Платформа Проще,N5K-20260816-254,new_5000
N5K-0274,N5K-0274-C01,S-COPY / С-КОПИ,7840054244,,Корпоративный маршрут,+7 (812) 635-23-33,Phone,Official corporate route,Official S-COPY website,https://s-copy.spb.ru/kontakty/,NO,HIGH,2026-08-16,Официальный телефон компании; просить соединить с генеральным директором и единственным учредителем Артуром Чивиревым,N5K-20260816-254,new_5000
N5K-0274,N5K-0274-C02,S-COPY / С-КОПИ,7840054244,,Корпоративный маршрут,aaa@s-copy.ru,Email,Official corporate route,Official S-COPY website,https://s-copy.spb.ru/kontakty/,NO,HIGH,2026-08-16,Официальный email компании; корпоративный маршрут передачи сообщения owner-CEO,N5K-20260816-254,new_5000
N5K-0274,N5K-0274-C03,S-COPY / С-КОПИ,7840054244,,Корпоративный маршрут,https://spb.hh.ru/vacancy/129892002,Employer vacancy,Employer signal route,HeadHunter,https://spb.hh.ru/vacancy/129892002,NO,HIGH,2026-08-16,Публичная вакансия отдельного отдела развития нового B2B-направления,N5K-20260816-254,new_5000
N5K-0275,N5K-0275-C01,ПланФакт,3233502746,,Корпоративный маршрут,+7 (495) 268-02-88,Phone,Official corporate route,PlanFact official site,https://planfact.io/agreement,NO,HIGH,2026-08-16,Официальный телефон; просить передать сообщение генеральному директору Игорю Боеву,N5K-20260816-255,new_5000
N5K-0275,N5K-0275-C02,ПланФакт,3233502746,,Корпоративный маршрут,support@planfact.io,Email,Official corporate route,PlanFact official site,https://planfact.io/agreement,NO,HIGH,2026-08-16,Официальный корпоративный email ПланФакт,N5K-20260816-255,new_5000
N5K-0275,N5K-0275-C03,ПланФакт,3233502746,,Корпоративный маршрут,https://hh.ru/employer/856661,Employer profile,Employer signal route,HeadHunter,https://hh.ru/employer/856661,NO,HIGH,2026-08-16,Профиль работодателя ПланФакт,N5K-20260816-255,new_5000
N5K-0276,N5K-0276-C01,Нити Творчества,540605856741,,Корпоративный маршрут,+7 (965) 828-69-00,Phone,Official corporate route,Official Niti Tvorchestva website,https://nititv.ru/kontaktyi,NO,HIGH,2026-08-16,Официальный телефон; просить передать сообщение владельцу Татьяне Бабак,N5K-20260816-255,new_5000
N5K-0276,N5K-0276-C02,Нити Творчества,540605856741,,Корпоративный маршрут,nititv@yandex.ru,Email,Official corporate route,Official Niti Tvorchestva website,https://nititv.ru/rekvizityi,NO,HIGH,2026-08-16,Официальный email бренда,N5K-20260816-255,new_5000
N5K-0276,N5K-0276-C03,Нити Творчества,540605856741,,Корпоративный маршрут,https://hh.ru/employer/9726825,Employer profile,Employer signal route,HeadHunter,https://hh.ru/employer/9726825,NO,HIGH,2026-08-16,Профиль работодателя Нити Творчества,N5K-20260816-255,new_5000
N5K-0277,N5K-0277-C01,Vervex Energy / Вервекс Энерджи,7816320230,,Корпоративный маршрут,+7 (812) 407-30-16,Phone,Published corporate route,Companium company profile,https://companium.ru/id/1167847105975-verveks-ehnerdzhi,NO,HIGH,2026-08-16,Опубликованный корпоративный телефон; просить передать сообщение собственнику и генеральному директору Артему Добони,N5K-20260816-256,new_5000
N5K-0277,N5K-0277-C02,Vervex Energy / Вервекс Энерджи,7816320230,,Корпоративный маршрут,info@vervex.ru,Email,Published corporate route,Companium company profile,https://companium.ru/id/1167847105975-verveks-ehnerdzhi,NO,HIGH,2026-08-16,Опубликованный корпоративный email,N5K-20260816-256,new_5000
N5K-0277,N5K-0277-C03,Vervex Energy / Вервекс Энерджи,7816320230,,Корпоративный маршрут,https://spb.hh.ru/vacancy/129648069,Employer vacancy,Employer signal route,HeadHunter,https://spb.hh.ru/vacancy/129648069,NO,HIGH,2026-08-16,Прямой сигнал собственника через вакансию работодателя,N5K-20260816-256,new_5000
N5K-0278,N5K-0278-C01,Авангард / Avangard Дмитров,5007087850,,Корпоративный маршрут,+7 (495) 143-27-32,Phone,Published corporate route,ProductCenter company profile 2026,https://productcenter.ru/producers/21653/avangard,NO,HIGH,2026-08-16,Опубликованный корпоративный телефон ООО «АВАНГАРД»; просить соединить с генеральным директором Лоханько Сергеем Владимировичем,N5K-20260816-257,new_5000
N5K-0278,N5K-0278-C02,Авангард / Avangard Дмитров,5007087850,,Корпоративный маршрут,avangard-dm@bk.ru,Email,Published corporate route,ProductCenter company profile 2026,https://productcenter.ru/producers/21653/avangard,NO,HIGH,2026-08-16,"Опубликованный корпоративный email, связанный с ООО «АВАНГАРД», ИНН 5007087850",N5K-20260816-257,new_5000
N5K-0278,N5K-0278-C03,Авангард / Avangard Дмитров,5007087850,,Корпоративный маршрут,https://dmitrov.careerist.ru/vakansii/rukovoditel-otdela-prodazh-b2b-proizvodstvo-marketpleysy-omnikanalnye-prodazhi-87377188.html,Employer vacancy,Employer signal route,Careerist / vacancy sourced from employer market,https://dmitrov.careerist.ru/vakansii/rukovoditel-otdela-prodazh-b2b-proizvodstvo-marketpleysy-omnikanalnye-prodazhi-87377188.html,NO,HIGH,2026-08-16,Актуальный коммерческий сигнал работодателя о масштабировании офлайн и построении B2B-каналов с нуля,N5K-20260816-257,new_5000
N5K-0279,N5K-0279-C01,ТД Добромаш / Dobromash,9702058632,,Корпоративный маршрут,+7 (499) 397-71-62,Phone,Published corporate route,Официальный сайт АО ТД Добромаш,https://dobromash-stanki.ru/,NO,HIGH,2026-08-16,Официальный корпоративный телефон; просить соединить с генеральным директором Никольским Игорем Анатольевичем,N5K-20260816-258,new_5000
N5K-0279,N5K-0279-C02,ТД Добромаш / Dobromash,9702058632,,Корпоративный маршрут,info@dobromash-stanki.ru,Email,Published corporate route,Официальный сайт АО ТД Добромаш,https://dobromash-stanki.ru/,NO,HIGH,2026-08-16,Официальный корпоративный email,N5K-20260816-258,new_5000
N5K-0279,N5K-0279-C03,ТД Добромаш / Dobromash,9702058632,,Корпоративный маршрут,https://hh.ru/vacancy/130043847,Employer vacancy,Employer signal route,HeadHunter,https://hh.ru/vacancy/130043847,NO,HIGH,2026-08-16,Актуальный сигнал работодателя о систематизации коммерческой функции,N5K-20260816-258,new_5000
N5K-0280,N5K-0280-C01,HOME / Швейная фабрика HOME,026201270000,,Корпоративный маршрут,+7 (347) 225-70-75,Phone,Published corporate route,Официальный сайт HOME / швейной фабрики HOME,https://home-merch.ru/kontakt,NO,HIGH,2026-08-16,Официальный корпоративный телефон; просить соединить с владельцем Иваном Кожемякиным по вопросу развития B2B-направления,N5K-20260816-259,new_5000
N5K-0280,N5K-0280-C02,HOME / Швейная фабрика HOME,026201270000,,Корпоративный маршрут,home.official@yandex.ru,Email,Published corporate route,Официальный сайт HOME,https://homebrandofficial.ru/,NO,HIGH,2026-08-16,Официальный email для сотрудничества по пошиву,N5K-20260816-259,new_5000
N5K-0280,N5K-0280-C03,HOME / Швейная фабрика HOME,026201270000,,Корпоративный маршрут,https://ufa.hh.ru/employer/5131355,Employer profile,Employer route,HeadHunter,https://ufa.hh.ru/employer/5131355,NO,HIGH,2026-08-16,Действующий профиль работодателя HOME со ссылкой на официальный домен,N5K-20260816-259,new_5000
N5K-0281,N5K-0281-C01,PAPATOOLS / ПАПАТУЛЗ,7722396805,,Корпоративный маршрут,+7 (495) 215-24-58,Phone,Published corporate route,Официальный сайт PAPATOOLS,https://www.papatools.ru/,NO,HIGH,2026-08-16,Официальный телефон головного офиса; просить соединить с генеральным директором Павлом Милокумовым по вопросу развития коммерческой системы,N5K-20260816-260,new_5000
N5K-0281,N5K-0281-C02,PAPATOOLS / ПАПАТУЛЗ,7722396805,,Корпоративный маршрут,https://www.papatools.ru/,Contact form,Published corporate route,Официальный сайт PAPATOOLS,https://www.papatools.ru/,NO,HIGH,2026-08-16,Официальная форма связи на сайте,N5K-20260816-260,new_5000
N5K-0281,N5K-0281-C03,PAPATOOLS / ПАПАТУЛЗ,7722396805,,Корпоративный маршрут,https://hh.ru/vacancy/129497558,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/129497558,NO,HIGH,2026-08-16,Актуальный бизнес-сигнал работодателя и дополнительный маршрут через профиль вакансии,N5K-20260816-260,new_5000
N5K-0282,N5K-0282-C01,Travel Create Feel / TCF,332710259270,,Корпоративный маршрут,info@travel.create.feel.ru,Email,Published corporate route,Официальный сайт Travel Create Feel,https://travel-create-feel.ru/,NO,HIGH,2026-08-16,Официальный email бренда; просить передать сообщение основательнице Екатерине Егоровой,N5K-20260816-260,new_5000
N5K-0282,N5K-0282-C02,Travel Create Feel / TCF,332710259270,,Корпоративный маршрут,https://travel-create-feel.ru/zakaz,Contact form,Published corporate route,Официальный сайт Travel Create Feel,https://travel-create-feel.ru/zakaz,NO,HIGH,2026-08-16,Официальная форма связи бренда,N5K-20260816-260,new_5000
N5K-0282,N5K-0282-C03,Travel Create Feel / TCF,332710259270,,Корпоративный маршрут,https://hh.ru/vacancy/128713247,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/128713247,NO,HIGH,2026-08-16,Публичный сигнал запуска и масштабирования корпоративного B2B-направления,N5K-20260816-260,new_5000
N5K-0283,N5K-0283-C01,ERP Band / ЕЭРПИ БЭНД,7743776572,,Корпоративный маршрут,+7 (495) 050-44-44,Phone,Published corporate route,Официальный сайт ERP Band,https://erp.band/contacts,NO,HIGH,2026-08-16,Просить соединить с генеральным директором и собственником Романом Соловьевым,N5K-20260816-261,new_5000
N5K-0283,N5K-0283-C02,ERP Band / ЕЭРПИ БЭНД,7743776572,,Корпоративный маршрут,sales@erp.band,Email,Published corporate route,Официальный сайт ERP Band,https://erp.band/contacts,NO,HIGH,2026-08-16,Корпоративный sales email; адресовать Роману Соловьеву,N5K-20260816-261,new_5000
N5K-0283,N5K-0283-C03,ERP Band / ЕЭРПИ БЭНД,7743776572,,Корпоративный маршрут,https://hh.ru/vacancy/130163863,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/130163863,NO,HIGH,2026-08-16,Свежий бизнес-сигнал и резервный маршрут работодателя,N5K-20260816-261,new_5000
N5K-0284,N5K-0284-C01,Ubirator / Убиратор,9715317764,,Корпоративный маршрут,+7 (495) 181-00-97,Phone,Published corporate route,Официальный сайт Ubirator,https://ubirator.com/o-kompanii,NO,HIGH,2026-08-16,Корпоративный телефон; просить передать сообщение генеральному директору Никите Никишкину,N5K-20260816-261,new_5000
N5K-0284,N5K-0284-C02,Ubirator / Убиратор,9715317764,,Корпоративный маршрут,order@ubirator.com,Email,Published corporate route,Официальный сайт Ubirator,https://ubirator.com/o-kompanii,NO,HIGH,2026-08-16,Официальный корпоративный email; адресовать генеральному директору,N5K-20260816-261,new_5000
N5K-0284,N5K-0284-C03,Ubirator / Убиратор,9715317764,,Корпоративный маршрут,https://hh.ru/vacancy/130167283,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/130167283,NO,HIGH,2026-08-16,Свежий бизнес-сигнал и резервный маршрут работодателя,N5K-20260816-261,new_5000
N5K-0285,N5K-0285-C01,ТемпСтройСистема,7736195320,,Корпоративный маршрут,+7 (495) 727-06-20,Phone,Published corporate route,Официальный сайт ТемпСтройСистема,https://www.tempstroy.ru/,NO,HIGH,2026-08-16,Корпоративный телефон; просить передать обращение генеральному директору Ирине Вершининой,N5K-20260816-262,new_5000
N5K-0285,N5K-0285-C02,ТемпСтройСистема,7736195320,,Корпоративный маршрут,info@tempstroy.ru,Email,Published corporate route,Официальный сайт ТемпСтройСистема,https://www.tempstroy.ru/,NO,HIGH,2026-08-16,Официальный корпоративный email; адресовать генеральному директору,N5K-20260816-262,new_5000
N5K-0285,N5K-0285-C03,ТемпСтройСистема,7736195320,,Корпоративный маршрут,https://hh.ru/vacancy/129535324,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/129535324,NO,HIGH,2026-08-16,Актуальный коммерческий сигнал и резервный маршрут работодателя,N5K-20260816-262,new_5000
N5K-0286,N5K-0286-C01,Superstudio,7718964501,,Корпоративный маршрут,+7 (499) 429-09-29,Phone,Published corporate route,Официальный сайт Superstudio,https://www.superstudioitalia.com/,NO,HIGH,2026-08-16,"Телефон московского офиса по адресу 5-й Донской проезд, 17; адрес совпадает с юрлицом и вакансией",N5K-20260816-263,new_5000
N5K-0286,N5K-0286-C02,Superstudio,7718964501,,Корпоративный маршрут,info@superstudioitalia.com,Email,Published corporate route,Официальный сайт Superstudio,https://www.superstudioitalia.com/,NO,HIGH,2026-08-16,Официальный корпоративный email московского/международного офиса,N5K-20260816-263,new_5000
N5K-0286,N5K-0286-C03,Superstudio,7718964501,,Корпоративный маршрут,https://hh.ru/vacancy/129272211,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/129272211,NO,HIGH,2026-08-16,"Прямой канал работодателя; вакансия подписана Екатериной, директором по развитию московского офиса",N5K-20260816-263,new_5000
N5K-0287,N5K-0287-C01,ФЦБ-РЕГИОН / Федеральный центр банкротства,5018212157,,Корпоративный маршрут,+7 999 055-21-12,Phone,Published corporate route,Официальный сайт ФЦБ-Регион,https://fcbregion.ru/contacts/,NO,HIGH,2026-08-16,Официальный телефон центрального контактного маршрута,N5K-20260816-264,new_5000
N5K-0287,N5K-0287-C02,ФЦБ-РЕГИОН / Федеральный центр банкротства,5018212157,,Корпоративный маршрут,manager@fcbregion.ru,Email,Published corporate route,Официальный сайт ФЦБ-Регион,https://fcbregion.ru/,NO,HIGH,2026-08-16,Официальный корпоративный email,N5K-20260816-264,new_5000
N5K-0287,N5K-0287-C03,ФЦБ-РЕГИОН / Федеральный центр банкротства,5018212157,,Корпоративный маршрут,https://hh.ru/vacancy/130064431,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/130064431,NO,HIGH,2026-08-16,Прямой канал работодателя по коммерческой роли,N5K-20260816-264,new_5000
N5K-0288,N5K-0288-C01,ТРИЕМА,3662103003,,Корпоративный маршрут,+7 (473) 300-33-73,Phone,Published corporate route,Официальный сайт ТРИЕМА,https://www.triema.com/,NO,HIGH,2026-08-17,Главный офис / оптовый отдел,N5K-20260817-265,new_5000
N5K-0288,N5K-0288-C02,ТРИЕМА,3662103003,,Корпоративный маршрут,info@triema.com,Email,Published corporate route,Официальный сайт ТРИЕМА,https://www.triema.com/,NO,HIGH,2026-08-17,Официальный корпоративный email,N5K-20260817-265,new_5000
N5K-0288,N5K-0288-C03,ТРИЕМА,3662103003,,Корпоративный маршрут,https://hh.ru/vacancy/129420093,HH vacancy,Employer route,HeadHunter,https://hh.ru/vacancy/129420093,NO,HIGH,2026-08-17,Прямой канал работодателя по руководящей B2B-sales роли,N5K-20260817-265,new_5000
N5K-0289,N5K-0289-C01,Форвард Экспресс,7805758199,,Корпоративный маршрут,https://spb.hh.ru/vacancy/130221575,HH vacancy,Direct employer route,HeadHunter,https://spb.hh.ru/vacancy/130221575,NO,HIGH,2026-08-17,Прямая вакансия ООО Форвард Экспресс на руководителя отдела продаж; практический маршрут к работодателю,N5K-20260817-266,new_5000
N5K-0290,N5K-0290-C01,Союз Девелоперов Москвы,341003103169,,Корпоративный маршрут,https://hh.ru/vacancy/129952615,HH vacancy,Direct employer route,HeadHunter,https://hh.ru/vacancy/129952615,NO,HIGH,2026-08-17,"Прямая вакансия бренда; в тексте явно указано, что ИП Лукьянов Никита Владимирович работает под брендом Союз Девелоперов Москвы. Используется как корпоративный маршрут передачи сообщения ЛПР.",N5K-20260817-267,new_5000
N5K-0291,N5K-0291-C01,UPMARKET,7811646239,,Корпоративный маршрут,8 (800) 200-70-95,Phone,Corporate,UPMARKET official site,https://www.upmarket.cc/,NO,HIGH,2026-08-17,Официальный корпоративный телефон; использовать как маршрут передачи сообщения генеральному директору/коммерческому блоку.,N5K-20260817-268,new_5000
N5K-0291,N5K-0291-C02,UPMARKET,7811646239,,Корпоративный маршрут,sales@upmarket.cc,Email,Corporate sales,UPMARKET official site,https://www.upmarket.cc/,NO,HIGH,2026-08-17,"Официальный email продаж; корпоративный маршрут, не личный email ЛПР.",N5K-20260817-268,new_5000
N5K-0291,N5K-0291-C03,UPMARKET,7811646239,,Корпоративный маршрут,https://hh.ru/vacancy/130246761,HH vacancy,Direct employer route,HeadHunter,https://hh.ru/vacancy/130246761,NO,HIGH,2026-08-17,Прямая вакансия работодателя UPMARKET; дополнительный практический маршрут к коммерческому контуру.,N5K-20260817-268,new_5000
N5K-0292,N5K-0292-C01,NetGrowthLab / Нэтгроуслаб,5050155369,,Корпоративный маршрут,info@netgrowthlab.ru,Email,Corporate,NetGrowthLab official site,https://netgrowthlab.ru/,NO,HIGH,2026-08-17,Официальный корпоративный email; использовать как маршрут передачи сообщения собственнику/коммерческому блоку.,N5K-20260817-269,new_5000
N5K-0292,N5K-0292-C02,NetGrowthLab / Нэтгроуслаб,5050155369,,Корпоративный маршрут,https://hh.ru/employer/9065245,HH employer,Direct employer route,HeadHunter,https://hh.ru/employer/9065245,NO,HIGH,2026-08-17,Прямой профиль работодателя с актуальными коммерческими вакансиями.,N5K-20260817-269,new_5000
N5K-0292,N5K-0292-C03,NetGrowthLab / Нэтгроуслаб,5050155369,,Корпоративный маршрут,https://netgrowthlab.ru/,Web form,Corporate form,NetGrowthLab official site,https://netgrowthlab.ru/,NO,HIGH,2026-08-17,Официальная форма обратной связи.,N5K-20260817-269,new_5000
